ID,age,age_range,gender,education,AGR_raw,CON_raw,EXT_raw,NEU_raw,OPE_raw,educ,ethnic,region,clin_status,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5
200531,29,25 to 39 yo,female,5,25,24,22,22,21,BA_plus,white,west,clin,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,very_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,very_accurate,moderately_inaccurate
200532,40,40 yo or older,female,3,16,21,20,23,24,some_college,white,south,typ,moderately_accurate,very_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate
200533,49,40 yo or older,female,4,21,23,25,30,18,BA_plus,white,midwest,typ,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_inaccurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200534,27,25 to 39 yo,female,2,24,18,20,8,19,HS_grad,white,south,clin,moderately_inaccurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200535,20,19 to 24 yo,female,3,23,15,19,6,18,some_college,white,west,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200536,18,18 yo or younger,male,3,22,22,20,22,24,some_college,black,south,typ,slightly_inaccurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,very_accurate,slightly_accurate,very_accurate,very_accurate,moderately_inaccurate
200537,52,40 yo or older,female,5,24,17,14,14,21,BA_plus,white,south,typ,moderately_inaccurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,moderately_inaccurate
200538,19,19 to 24 yo,male,3,19,21,22,13,21,some_college,hispanic,west,typ,very_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,very_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
200539,34,25 to 39 yo,male,3,23,21,22,12,20,some_college,hispanic,west,clin,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate,very_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200540,29,25 to 39 yo,female,4,23,26,20,17,25,BA_plus,white,northeast,typ,very_inaccurate,very_accurate,very_accurate,slightly_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_inaccurate,very_accurate,slightly_inaccurate,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_accurate,very_accurate,slightly_accurate
200541,27,25 to 39 yo,female,5,23,19,19,9,18,BA_plus,white,south,typ,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,very_accurate,slightly_accurate,moderately_inaccurate
200542,26,25 to 39 yo,male,3,30,15,25,10,24,some_college,hispanic,south,typ,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate
200543,39,25 to 39 yo,male,5,19,21,19,12,18,BA_plus,white,south,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,very_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,very_inaccurate,very_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200544,23,19 to 24 yo,male,3,25,24,15,16,21,some_college,black,northeast,typ,moderately_inaccurate,very_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate
200545,33,25 to 39 yo,female,2,20,19,19,16,19,HS_grad,white,west,clin,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200546,19,19 to 24 yo,female,3,23,20,22,8,21,some_college,hispanic,midwest,clin,very_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
200547,39,25 to 39 yo,female,3,24,20,22,18,21,some_college,black,south,typ,very_inaccurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate
200548,50,40 yo or older,female,4,21,18,18,17,20,BA_plus,white,west,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,very_inaccurate
200549,16,18 yo or younger,female,3,20,22,22,21,20,some_college,white,south,clin,very_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,moderately_accurate
200550,27,25 to 39 yo,male,3,24,18,17,13,18,some_college,black,west,clin,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate
200551,38,25 to 39 yo,female,3,25,18,20,5,21,some_college,white,northeast,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,moderately_inaccurate
200552,27,25 to 39 yo,male,3,23,18,14,15,25,some_college,white,south,typ,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,very_accurate
200553,25,25 to 39 yo,male,3,21,16,14,13,15,some_college,hispanic,south,typ,slightly_inaccurate,moderately_accurate,slightly_inaccurate,very_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate
200554,26,25 to 39 yo,male,3,16,22,14,14,14,some_college,white,northeast,typ,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,very_accurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate
200555,20,19 to 24 yo,female,3,25,14,24,26,27,some_college,white,south,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,very_accurate
200556,19,19 to 24 yo,female,3,21,23,13,25,23,some_college,black,midwest,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,very_accurate,slightly_accurate,very_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate
200557,17,18 yo or younger,male,1,22,23,17,9,17,no_HS,hispanic,west,typ,very_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,very_accurate,very_inaccurate,moderately_accurate,slightly_accurate,very_inaccurate
200558,37,25 to 39 yo,female,4,16,20,15,22,19,BA_plus,white,south,typ,very_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_inaccurate
200559,20,19 to 24 yo,male,3,21,17,18,20,16,some_college,asian,northeast,typ,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate
200560,28,25 to 39 yo,male,4,20,22,22,16,21,BA_plus,white,south,typ,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
